created_at,username,tweet
1/3/2021 12:01,weedepoo,wong coong hann selaku pengarah kejurulatihan bam disahkan positif covid manakala semua pemain sea staff yang lain neg 
,,
1/3/2021 12:01,KemenkesRI,pemerintah menargetkan vaksinasi covid akan berlangsung selama bulan yang terbagi dalam tahapan yakni tahap peama pada januari april yang diprioritaskan bagi juta tenaga kesehatan dan petugas publik di provinsi di indonesia 
,,
1/3/2021 12:01,asri2004,insyaallah syukur kerana berdoa menjadi kekuasaan kepada allah mengambil nyawa kan yg sehingga kini jgn emosi tu kita dgn pun biar sabar dn tenang saja pinta aku kata terakhir saat masa depan henti covid mampu kekurangan mahu nasihat dengan cikgu dan murid ye 
,,
1/3/2021 12:01,KamalPark_,waghih ado yang baru balik dari cameron highland ke kalau ada baik buat swap test beberapa kawasan di cameron diarah t 
,,
1/3/2021 12:01,Nuyull49,kes kematian dilaporkan termasuk bukan warganegara jumlah kes kematian covid di malaysia kini kkm menguc 
,,
1/3/2021 12:01,_ahmdhafizzudin,peningkatan kembali kes global covid dan bayangan pakej rangsangan ekonomi dari presiden amerika syarikat yang baru joe biden meningkatkan kembali harga emas di hujung tahun perjalanan untuk memecahkan aras usd oz 
,,
1/3/2021 12:01,soeyoto1,karena netizen kepo jubir kelabakan 
,,
1/3/2021 12:01,ridwanyangitu,kader ajaib dari moncong putih vaksin yg disuntikan sangat bagus sehingga immunitasnya kuat walaupun bang jago ini te 
,,
1/3/2021 12:01,Jeff_Jerr,status terkini januari kes sembuh jumlah kes sembuh kes kes baharu positif kes 
,,
1/3/2021 12:01,koassgigi,repo membedah tweet akun kak selama wabah covid di tuk memahami respon pemerintah berikut t 
,,
1/3/2021 12:01,adyvyruz,kes kematian dilaporkan termasuk bukan warganegara jumlah kes kematian covid di malaysia kini kkm menguc 
,,
1/3/2021 12:01,gesgestay,tekanan psikis yang dialami pasien dan keluarga covid sungguh memang nyata adanya mantap
,,
1/3/2021 12:01,TradingDiary2,benar pak tapi irra mestinya selalu diuntungkan vaksin yaa logika 
,,
1/3/2021 12:01,liputan6dotcom,provinsi dengan laporan kasus covid sembuh dan meninggal teinggi per januari 
,,
1/3/2021 12:01,IDNTimesJateng,jumlah penumpang kapal libur akhir tahun anjlok persen 
,,
1/3/2021 12:01,ltlamsii_,di tengah covid bpjs tetap naik pemerintah tetap menaikkan besaran iuran bpjs kesehatan mulai januari untuk pesea 
,,
1/3/2021 12:01,IrfanR1997,rusli dok sus nakes gak usah gugup dengan kiriman sms cinta masih ada jalan untuk saling bantulah bikin surat keterangan buat 
,,
1/3/2021 12:01,bringas3006,pro ketahanan energi pabrik baterai sdh dibangun pabrik mobil listrik bakal dibangun juga hulu ke hilir indonesia terdepan 
,,
1/3/2021 12:01,einhzn,indonesia update infografis percepatan penanganan covid di indonesia per tanggal januari pukul wib 
,,
1/3/2021 12:01,nababan_martha,dampak pandemi covid berimbas ke segala segala sektor bisnis dan perekonomian namun dengan segala usaha dan penyes 
,,
1/3/2021 12:01,_ahmdhafizzudin,pfizer inc dan beberapa syarikat mula mengumumkan vaksin untuk covid dan harga emas terus mengalami penurunan sehingga kurang dari usd oz vaksin covid pemulihan ekonomi pelabur jual safe haven emas untuk dapatkan kembali cash demand kurang harga jatuh 
,,
1/3/2021 12:01,liputan4com,pasien sembuh beambah kasus baru dan pasien covid meninggal 
,,
1/3/2021 12:01,azahmuhd,berikut adalah perincian kes baharu covid di negeri perak hari ini 
,,
1/3/2021 12:01,riyanprett,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
,,
1/3/2021 12:01,Suprayi94813531,rusli satu hal yg ditakuti dan tdk diberitakan efek samping dari vaksin covid yg dilakukan secara berkala adalah membuat t se 
,,
1/3/2021 12:01,MarzianaIsmail,kes kematian dilaporkan termasuk bukan warganegara jumlah kes kematian covid di malaysia kini kkm menguc 
,,
1/3/2021 12:01,pisang_haziq,kementerian memaklumkan doktor itu ada sejarah alahan dan mendakwa tiada bukti dari ujian klinikal bahawa ada yang me 
,,
1/3/2021 12:01,Mueng_Engingeng,untuk saat ini vaksin tersebut masih menunggu persetujuan emergency use authorization eua dari ri apabila izinnya 
,,
1/3/2021 12:01,LaporCovid,repo membedah tweet akun kak selama wabah covid di tuk memahami respon pemerintah berikut temuannya 
,,
1/3/2021 12:01,Dickquake,kasus positif berikut data terbaru pasien covid di d i yogyakaa selengkapnya dapat di akses melaui 
,,
1/3/2021 12:01,nandothok,mimi yuliani nazir mengatakan vaksin tersebut dikirim pemerintah pusat melalui pt bio farma persero lewat jalur darat ht 
,,
1/3/2021 12:01,nababan_martha,sobat telkom indonesia terus berinovasi melawan pandemi dan memulihkan ekonomi dengan berbagai kontribusi salah satu 
,,
1/3/2021 12:01,Bang_Nago,mimi yuliani nazir mengatakan vaksin tersebut dikirim pemerintah pusat melalui pt bio farma persero lewat jalur darat ht 
,,
1/3/2021 12:01,fatin_illani,kes kematian dilaporkan termasuk bukan warganegara jumlah kes kematian covid di malaysia kini kkm menguc 
,,
1/3/2021 12:01,faisalrazak325,kasus covid masih tinggi pemkot tangerang tunda belajar tatap muka 
,,
1/3/2021 12:01,Mueng_Engingeng,rencananya program vaksinasi covid di indonesia tuntas dalam waktu bulan mulai dari januari dan akan rampung pa 
,,
1/3/2021 12:01,ruiskadesu,dahlah yang paling bener tuh baca dan pahami juknis vaksin covid sama jurnal dampak vaksinnya dah 
,,
1/3/2021 12:01,nababan_martha,sobat tidak ada satu pun yang menyangka covid akan mengubah dunia sepei saat ini salah satunya adalah cara beke 
,,
1/3/2021 12:01,ikeramdan,aku tak rasa covid dalam malaysia ni under control dah 
,,
1/3/2021 12:00,alipjffr,ajaib assalamualaikum ada sesiapa berminat nak beli hp blackberry bold amp kasut secondhand if berminat sila dm saya ikhtiar jua 
,,
1/3/2021 12:00,ZyeZykia,pelaksanaan vaksinasi covid akan membutuhkan waktu bulan lawan pandemi covid 
,,
1/3/2021 12:00,NasirNasnasir71,covid jan jumlah sembuh baru jumlah kumulatif jumlah kes baru jumlah kumulatif jum 
,,
1/3/2021 12:00,melindanishida,ameliawidy get well soon momota another shuttler yang kena covid sebelumnya ada axelsen sama rankireddy ya kalo ga salah 
,,
1/3/2021 12:00,tasyatirahh,kes kematian dilaporkan termasuk bukan warganegara jumlah kes kematian covid di malaysia kini kkm menguc 
,,
1/3/2021 12:00,INDRAARDIAWAN2,untuk saat ini vaksin tersebut masih menunggu persetujuan emergency use authorization eua dari ri apabila izinnya 
,,
1/3/2021 12:00,enggi_engineer,sekali lagi vaksin tidak menyebabkan kita jadi sakit tapi vaksin tidak bisa menganulir transmisi infeksi yang sudah 
,,
1/3/2021 12:00,tjhinfar21,pemerintah melalui kemenkes telah memulai mengirimkan sms kepada masyarakat terkait vaksinasi covid ini 
,,
1/3/2021 12:00,kai_saroo,baru dapat info thailand baru je lockdown lepas kes covid naik jadi cases 
,,
1/3/2021 12:00,INDRAARDIAWAN2,pemerintah telah mendatangkan juta dosis vaksin covid ke tanah air kehadiran vaksin tersebut membawa ha 
,,
1/3/2021 12:00,Wardoyomil06,kodim karanganyar sabtu tgl januari pelda mudhakir dan seu marjuki anggota koramil kerjo melaksanakan patroli himbauan dan pengawasan giat disiplin protokol kesehatan covid 
,,
1/3/2021 12:00,Luwmen_,ikea umum cawangannya di damansara ditutup mulai hari ini susulan beberapa kes positif covid dikesan dalam kalangan 
,,
1/3/2021 16:19,hsnahumyra,van jenazah percuma kami menghantar jenazah yg positif covid dari kl ke kelantan semua urusan dr mula sampai habis ol 
,,
1/3/2021 16:19,PrabowoAle,warga israel positif covid usai disuntik vaksin 
,,
1/3/2021 16:19,Football_ID,chelsea vs manchester city live streaming amp tv prediksi jalannya peandingan susunan pemain dan kabar terkini di tengah meningkatnya kasus covid di skuad man city bigmatch di stamford bridge ini bakal menyajikan pearungan menarik 
,,
1/3/2021 16:19,NikNikkiee,van jenazah percuma kami menghantar jenazah yg positif covid dari kl ke kelantan semua urusan dr mula sampai habis ol 
,,
1/3/2021 16:19,bkndiataskertas,sekali lagi vaksin tidak menyebabkan kita jadi sakit tapi vaksin tidak bisa menganulir transmisi infeksi yang sudah 
,,
1/3/2021 16:18,Sobirin_ganteng,koko dok tlg ksh tau menkes vaksin nya ksh yg otak koslet duluan dok
,,
1/3/2021 16:18,titiktitikblank,dengan divaksinasi kita sama saja bantu melindungi orang lain apalagi vaksin di indonesia gratis tentunya ada kri 
,,
1/3/2021 16:18,afiqku98,berikut adalah perincian kes baharu covid di negeri perak hari ini 
,,
1/3/2021 16:18,kopikirpikir,berbagi pengalaman selama positif covid lianhua x vitamin c mg vitamin d iu zinc mg asthin force 
,,
1/3/2021 16:18,ekoyuniarto,banyak orang shalih dan da i yang terjangkit covid yuk berinfaq melalui jangan biarkan mereka be 
,,
1/4/2021 3:22,tempodotco,ada puluhan personel polda banten yang dilibatkan dalam proses pengamanan dan pengawalan vaksin covid tersebut 
,,
1/4/2021 3:22,NurArdisa,dari sejarahnya isu menolak vaksin memang bukan hal baru kita tahu itu tapi dari sejarah juga kita bisa melihat v 
,,
1/4/2021 3:22,zrnthecat,thank you bina selain menjadi seorang tourist guide yg jobless sejak covid saya juga menjual satin ski yg sangat best utk kelangsungan hidup production sendiri bukan jahit pukal inshaallah quality tiptop 
,,
1/4/2021 3:22,JakartaGreater,temanggung usulkan orang target vaksinasi covid 
,,
1/4/2021 3:22,MamakBaik777,ada penelitian awal meneliti hubungan covid dengan tidur hasil awal menunjukkan virus bisa diblok dengan melatonin melat 
,,
1/4/2021 3:22,HumasMatraman,bhabinkamtibmas kel pisangan baru polsek matraman aipda sofyan melaksanakan teguran persuasif kepada para pedagang dipasar jangkrik jl pisangan baru tengah rw kel pisangan baru matraman jaktim agar wajib mematuhi protokol kesehatan m guna cegah penyebaran covid 
,,
1/4/2021 3:22,phaphamamlfm,xana wena utwisisa yini hi njhekanjhekisano lowu wunga kona mayelana na vaccine ya covid ke 
,,
1/4/2021 3:22,Mjohnsamosir,sepeinya belum waktu yg tepat memulai belajar mengajar tatap muka spti yg diutarakan kpai penularan covid per harinya cenderung masih tinggi sementara ini masih lebih baik belajar mengajar jarak jauh ingat anak pelajar belum bisa dng baik utk menjaga diri dari covid 
,,
1/4/2021 3:22,Masdjodi1,organisasi masyarakat asal jabung lampung timur ini dirikan jabung sai pustaka sebuah wadah tempat belajar siswa di tengah 
,,
1/4/2021 3:22,imunk,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
,,
1/4/2021 3:22,prayoganyoman,pandemi masih berlangsung bagi para terus jaga kesehatan lindungi diri tetap kontrol kehamilan dan 
,,
1/4/2021 3:22,kartikahari13,pelantikan presiden terpilih amerika serikat as joe biden akan digelar dengan mematuhi pembatasan kerumunan selama pandem 
,,
1/4/2021 3:22,pajakbadora,tahun ini digunakan untuk mengatasi dan meringankan dampak pandemi covid yang dirasakan masyarakat sudah ja 
,,
1/4/2021 3:22,lilah_cholilah,sms yang disampaikan ke nomor pribadi tersebut tidak mencantumkan jadwal vaksinasi 
,,
1/4/2021 3:22,Arie_Kriting,vaksin masih beberapa bulan lagi harus tetap jaga kesehatan ya salah satunya dengan tetap bahagia agar imun tubuh kuat dan untuk membuat masyarakat tetap bahagia berikut asupan komedi persembahan kami poor ba eps risalah waktu via 
,,
1/4/2021 3:22,riaupos,vaksin covid dijadwalkan tiba hari ini 
,,
1/4/2021 3:22,bahynurey,vaksin covid sinovac telah mulai didistribusikan oleh pt bio farma ke provinsi di indonesia sebanyak vaksin sud 
,,
1/4/2021 3:22,seesaawwww,terulang ketika menjalani operasi di usia muda saya menunggu waktu yang tepat dan memutuskan untuk menyelesaikannya awal tahun depan terlepas dari situasi covid saya telah merencanakan untuk menjalani operasi setelah tahap akhir tahun tetapi saya menyelesaikannya tahun
,,
1/4/2021 3:22,SumutposO,kasus covid pascalibur tahun baru positif sembuh 
,,
1/4/2021 3:22,SINDOnews,siap siap vaksinasi covid untuk masyarakat umum mulai april 
,,
1/4/2021 3:22,ichsanarif1,sdh dp uang muka beli vaksin mau bgmn lagi izin darurat bisa di atur sdh bisa di tebak bahkan hasil akhir uji klinis bisa jg demikian 
,,
1/4/2021 3:22,galamedianews,tenaga kesehatan asal indonesia beberkan efek samping vaksin covid 
,,
1/4/2021 3:22,kompascom,responden survei litbang kompas menilai ekonomi dan vaksinasi jadi agenda penting atasi pandemi covid 
,,
1/4/2021 3:22,an_sobat,overload uji spesimen pcr di lab kabupaten blitar catatkan lonjakan kasus covid 
,,
1/4/2021 3:22,beginswithR,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
,,
1/4/2021 3:21,arisutrisna_ari,pelssy dicontohkan dulu pemerintah terlebih dahulu kasih obaat dan vaksin
,,
1/4/2021 3:21,KominfoBekasi,sampurasun wargi jaba pasca terjangkit virus covid hal hal apa saja yang akan kita rasakan via 
,,
1/4/2021 3:21,Andri_pls86,ok dumdum kalo sudah tau itu racun kenapa harus ambil resiko untuk menularkan ke yg lain faham khilafah bahkan lebi 
,,
1/4/2021 3:21,rynldyz_,nfn pemerintah memastikan suplai vaksin covid aman vaksin dari sinovac pemerintah mengamankan suplai 
,,
1/4/2021 3:21,syakib14,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
,,
1/4/2021 3:21,Syamsud76579252,dki jakaa mencatatkan sejumlah lonjakan kasus covid akhir tahun kemarin namun pemprov dki tidak memutuskan tak memperk 
,,
1/4/2021 3:21,AbdaRizka,mereka tidak memikirkan bagaimana orang orang yang tinggal di rumah tentang masalah ekonomi banyak orang yang terkena damp 
,,
1/4/2021 3:21,royal_dudeness,siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin bohong lagi 
,,
1/4/2021 3:21,hanifhamid__,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
,,
1/4/2021 3:21,bekasi_humas,bhabinkamtibmas kelurahan bekasi jaya bekasi timur bripka heriyanto melakukan patroli wilayah dan memberikan himbauan kepada warga masyarakat untuk tetap mematuhi protokol kesehatan mari patuhi prokes covid 
,,
1/4/2021 3:21,leopardies,ditelpon tiba tiba oleh seorang teman sa aku dipanggil kemenkes kenapa katanya urgent iih bahaya dasar gob 
,,
1/4/2021 3:21,NurFarhanaZulk3,bincangkan pelajar matrikulasi kena tanggung risiko demi jawab pspm ftf covid bukan main la pihak hep 
,,
1/4/2021 3:21,infogehnet,tadi malam vaksin covid tiba di lampung tetapi dalam proses pemindaian 
,,
1/4/2021 3:21,ayeeeeepp,ikea umum cawangannya di damansara ditutup mulai hari ini susulan beberapa kes positif covid dikesan dalam kalangan 
,,
1/4/2021 3:21,niikfadhil,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
,,
1/4/2021 3:21,IPNingrum,gamau iri cuman pengen cicip vaksin kayak apa yak rasanya
,,
1/4/2021 3:21,ZahraPuspa,vaksin covid sinovac telah mulai didistribusikan oleh pt bio farma ke provinsi di indonesia sebanyak vaksin sud 
,,
1/4/2021 3:21,aegirgis,bersediakah kamu untuk divaksin survei terakhir smrc menyebut hanya yang menyatakan bersedia kami beanya pada mas 
,,
1/4/2021 3:21,wongsolo0904,tahun ini akan menjadi tahun yg berat bukan hanya tentang covid namun juga tentang rezim yg sudah berketetapan hati u 
,,
1/4/2021 3:20,hartono_mulyadi,pelssy tea kasih contoh dong pejabatnya dulu disuntik vaksin siaran langsung di seluruh tv nasional semua proses harus jelas biar rakyat percaya 
,,
1/4/2021 3:20,idtodayco,pdip akan gelar perayaan hut ke di tengah pandemi covid 
,,
1/4/2021 3:20,HadiantoBroer,jwr seandainya yg terburuk adl penerima vaksin itu meninggal krn vaksin yg belum jelas pembuktiannya bgm jadi pilihannya 
,,
1/4/2021 3:20,anggguneno,perkenalkan saya muhammad rizky saputra seorang mahasiswa fakultas psikologi saya melakukan penelitian berkenaan tentang hubu 
,,
1/4/2021 3:20,nadyaulvaaan,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
,,
1/4/2021 3:20,MrsBudiyana,repo membedah tweet akun kak selama wabah covid di tuk memahami respon pemerintah berikut t 
,,
1/4/2021 3:20,ipoksamidub,ini ada anjuran dari bu dokter tenntang bagaimana hidup ditengah covid sepei sekarang 
,,
1/4/2021 3:20,ArunikaSwastam1,pengiriman perdana vaksin covid ke propinsi di tanah air kemarin bersama atasi pandemi dan dukung program vaksinasi 
,,
1/4/2021 3:20,RonefZone,siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin bohong lagi 
,,
1/4/2021 3:20,KodimBantul,pundong putus penyebaran covid babinsa kalurahan srihardono serda marsono anggota koramil pundong jajaran kodim bantul bersama forum pengurangan risiko bencana fprb melaksanakan himbauan dan membagikan masker yang dilaksanakan dipasar pundong kalurahan srihardono 
,,
1/4/2021 3:20,IBTimesID,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
,,
1/4/2021 3:20,Humaspolseksen5,ayo patuhi protokol kesehatan kita cegah penyebaran virus covid bersama 
,,
1/4/2021 3:20,vanderluciosz,oms chega em wuhan para investigar origens da covid 
,,
1/4/2021 3:20,PerlisPermai,kementerian kesihatan thailand meluluskan penggunaan herba untuk rawatan peringkat awal covid andrographis paniculata green chiretta atau hempedu bumi sudah diuji sebagai rawatan alternatif bagi mengurangkan kesan akibat virus ini selanjutnya 
,,
1/4/2021 3:20,rainbowtable_,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
,,
1/4/2021 3:20,SyaifulHarif,ppr batu muda kampung batu muda tambahan fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaa 
,,
1/4/2021 3:20,soeltan,hari yang lalu pasien datang dengan keluhan demam batuk sesak dan diare dan hasil swab covid hari ini pasien s 
,,
1/4/2021 3:20,r1sta,id terkait vaksin yang akan dijalankan peamakali kalau tidak salah sta januari berikut rekomendasi p 
,,
1/4/2021 3:20,RasamSuheni,pagi pagi nemu berita ini bohong lagi siap divaksin peama tapi nik jkw tidak terdaftar sebagai penerima vaksin ru 
,,
1/4/2021 3:20,mucovid19,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
,,
1/4/2021 3:20,Ekasuya2,vaksin covid sinovac telah mulai didistribusikan oleh pt bio farma ke provinsi di indonesia sebanyak vaksin sud 
,,
1/4/2021 3:20,kak_imam,semoga teman terdekat amp keluarga yg terkonfirmasi positif covid lekas allah berikan kesembuhan 
,,
1/4/2021 3:20,SyaifulHarif,fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perintah kawalan pergerakan bersyarat pkpb 
,,
1/4/2021 3:20,EdwarFeggy,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
,,
1/4/2021 3:20,CharlioMoerdadi,jkw jalan th batas sdh diatur dirubah jd th jg nggk jaminan itu vaksin asli pence pelosi dll tok 
,,
1/4/2021 3:20,Anisdeswar4,netizen heboh nik jokowi tak masuk penerima vaksin tahap peama kompas tv yg setuju jokowi divaksin peama komen s 
,,
1/4/2021 3:20,fanypus,perkenalkan saya muhammad rizky saputra seorang mahasiswa fakultas psikologi saya melakukan penelitian berkenaan tentang hubu 
,,
